Date,stocks,factor
2008-01-04,SH600373,
2008-01-04,SH600375,
2008-01-04,SH600376,
2008-01-04,SH600377,
2008-01-04,SH600378,
2008-01-04,SH600379,
2008-01-04,SH600380,
2008-01-04,SH600381,
2008-01-04,SH600382,
2008-01-04,SH600383,796390000.0
2008-01-04,SH600385,
2008-01-04,SH600386,
2008-01-04,SH600387,
2008-01-04,SH600388,
2008-01-04,SH600389,
2008-01-04,SH600390,
2008-01-04,SH600391,63246993.846153796
2008-01-04,SH600392,
2008-01-04,SH600393,
2008-01-04,SH600395,
2008-01-04,SH600396,161082109.33333302
2008-01-04,SH600397,
2008-01-04,SH600398,
2008-01-04,SH600399,
2008-01-04,SH600400,
2008-01-04,SH600401,
2008-01-04,SH600403,
2008-01-04,SH600405,
2008-01-04,SH600406,136456773.0
2008-01-04,SH600408,
2008-01-04,SH600409,
2008-01-04,SH600410,186837180.0
2008-01-04,SH600415,
2008-01-04,SH600416,
2008-01-04,SH600418,408479922.875
2008-01-04,SH600419,
2008-01-04,SH600420,
2008-01-04,SH600421,
2008-01-04,SH600422,
2008-01-04,SH600423,
2008-01-04,SH600425,
2008-01-04,SH600426,332053641.0
2008-01-04,SH600428,814430640.0
2008-01-04,SH600429,
2008-01-04,SH600432,
2008-01-04,SH600433,
2008-01-04,SH600435,
2008-01-04,SH600436,98576391.25
2008-01-04,SH600438,181350740.74074095
2008-01-04,SH600439,178057320.0
2008-01-04,SH600444,
2008-01-04,SH600446,
2008-01-04,SH600448,
2008-01-04,SH600449,
2008-01-04,SH600452,
2008-01-04,SH600455,
2008-01-04,SH600456,551322527.272727
2008-01-04,SH600458,
2008-01-04,SH600459,
2008-01-04,SH600460,103428833.333333
2008-01-04,SH600461,
2008-01-04,SH600462,
2008-01-04,SH600463,
2008-01-04,SH600466,
2008-01-04,SH600467,186183450.0
2008-01-04,SH600468,
2008-01-04,SH600469,
2008-01-04,SH600470,
2008-01-04,SH600472,
2008-01-04,SH600475,
2008-01-04,SH600476,
2008-01-04,SH600477,
2008-01-04,SH600478,
2008-01-04,SH600479,
2008-01-04,SH600480,
2008-01-04,SH600481,
2008-01-04,SH600482,
2008-01-04,SH600483,
2008-01-04,SH600485,
2008-01-04,SH600486,
2008-01-04,SH600487,87165432.0
2008-01-04,SH600488,
2008-01-04,SH600489,254588736.0
2008-01-04,SH600490,
2008-01-04,SH600491,
2008-01-04,SH600493,
2008-01-04,SH600495,52555652.173913
2008-01-04,SH600496,
2008-01-04,SH600497,1345172579.0
2008-01-04,SH600498,108855000.0
2008-01-04,SH600499,
2008-01-04,SH600500,
2008-01-04,SH600501,
2008-01-04,SH600502,
2008-01-04,SH600503,
2008-01-04,SH600505,
2008-01-04,SH600506,
2008-01-04,SH600507,
2008-01-04,SH600508,
2008-01-04,SH600509,
2008-01-04,SH600510,
2008-01-04,SH600511,134912941.93548402
2008-01-04,SH600512,
2008-01-04,SH600513,
2008-01-04,SH600515,
2008-01-04,SH600516,
2008-01-04,SH600517,167545655.17241398
2008-01-04,SH600518,
2008-01-04,SH600519,2292110000.0
2008-01-04,SH600520,
2008-01-04,SH600521,136071427.0
2008-01-04,SH600522,84951692.3076923
2008-01-04,SH600523,
2008-01-04,SH600525,
2008-01-04,SH600526,
2008-01-04,SH600527,85863421.0
2008-01-04,SH600528,419324444.444444
2008-01-04,SH600529,
2008-01-04,SH600530,
2008-01-04,SH600531,
2008-01-04,SH600532,
2008-01-04,SH600533,
2008-01-04,SH600535,204102279.00000003
2008-01-04,SH600536,
2008-01-04,SH600537,
2008-01-04,SH600538,
2008-01-04,SH600539,
2008-01-04,SH600540,
2008-01-04,SH600543,
2008-01-04,SH600545,
2008-01-04,SH600546,
2008-01-04,SH600547,220676218.0
2008-01-04,SH600548,765190000.0
2008-01-04,SH600549,216652444.444444
2008-01-04,SH600550,406400000.0
2008-01-04,SH600551,
2008-01-04,SH600552,
2008-01-04,SH600553,
2008-01-04,SH600555,
2008-01-04,SH600556,
2008-01-04,SH600557,97204334.0
2008-01-04,SH600558,
2008-01-04,SH600559,
2008-01-04,SH600560,
2008-01-04,SH600561,
2008-01-04,SH600562,
2008-01-04,SH600563,136494573.33333302
2008-01-04,SH600565,
2008-01-04,SH600566,
2008-01-04,SH600567,
2008-01-04,SH600568,
2008-01-04,SH600569,
2008-01-04,SH600570,99494933.3333333
2008-01-04,SH600571,
2008-01-04,SH600572,
2008-01-04,SH600573,
2008-01-04,SH600575,
2008-01-04,SH600576,
2008-01-04,SH600577,
2008-01-04,SH600578,
2008-01-04,SH600579,
2008-01-04,SH600580,
2008-01-04,SH600581,
2008-01-04,SH600582,358475294.0
2008-01-04,SH600583,1013745259.0
2008-01-04,SH600584,140481105.0
2008-01-04,SH600585,2561520000.0
2008-01-04,SH600586,208162591.2
2008-01-04,SH600587,
2008-01-04,SH600588,287111814.0
2008-01-04,SH600589,
2008-01-04,SH600590,
2008-01-04,SH600591,34071977.7777778
2008-01-04,SH600592,
2008-01-04,SH600593,
2008-01-04,SH600594,
2008-01-04,SH600595,
2008-01-04,SH600596,474495213.02325606
2008-01-04,SH600597,315682030.0
2008-01-04,SH600598,605327403.0
2008-01-04,SH600599,
2008-01-04,SH600600,658350000.0
2008-01-04,SH600601,
2008-01-04,SH600602,
2008-01-04,SH600603,
2008-01-04,SH600604,
2008-01-04,SH600605,
2008-01-04,SH600606,
2008-01-04,SH600607,
2008-01-04,SH600608,
2008-01-04,SH600609,
2008-01-04,SH600610,
2008-01-04,SH600611,
2008-01-04,SH600612,97474800.0
2008-01-04,SH600613,
2008-01-04,SH600614,
2008-01-04,SH600615,
2008-01-04,SH600616,162067273.0
2008-01-04,SH600617,
2008-01-04,SH600618,
2008-01-04,SH600619,
2008-01-04,SH600620,
2008-01-04,SH600621,
2008-01-04,SH600622,
2008-01-04,SH600623,
2008-01-04,SH600624,
2008-01-04,SH600626,
2008-01-04,SH600627,
2008-01-04,SH600628,158206863.07173902
2008-01-04,SH600629,
2008-01-04,SH600630,
2008-01-04,SH600631,349712927.355556
2008-01-04,SH600633,
2008-01-04,SH600634,
2008-01-04,SH600635,
2008-01-04,SH600636,93751835.0
2008-01-04,SH600637,
2008-01-04,SH600638,
2008-01-04,SH600639,
2008-01-04,SH600640,
2008-01-04,SH600641,
2008-01-04,SH600642,1676460000.0
2008-01-04,SH600643,
2008-01-04,SH600644,
2008-01-04,SH600645,
2008-01-04,SH600647,
2008-01-04,SH600648,
2008-01-04,SH600649,519160000.0
2008-01-04,SH600650,
2008-01-04,SH600651,
2008-01-04,SH600652,
2008-01-04,SH600653,
2008-01-04,SH600654,
2008-01-04,SH600655,
2008-01-04,SH600656,
2008-01-04,SH600657,
2008-01-04,SH600658,
2008-01-04,SH600660,908494908.7963641
2008-01-04,SH600661,
2008-01-04,SH600662,
2008-01-04,SH600663,
2008-01-04,SH600664,
2008-01-04,SH600665,
2008-01-04,SH600666,
2008-01-04,SH600667,
2008-01-04,SH600668,
2008-01-04,SH600671,
2008-01-04,SH600673,
2008-01-04,SH600674,
2008-01-04,SH600675,620242010.206897
2008-01-04,SH600676,
2008-01-04,SH600677,
2008-01-04,SH600678,
2008-01-04,SH600679,
2008-01-04,SH600680,
2008-01-04,SH600681,
2008-01-04,SH600682,
2008-01-04,SH600683,
2008-01-04,SH600684,
2008-01-04,SH600685,916857109.6666672
2008-01-04,SH600686,215341535.76
2008-01-04,SH600687,
2008-01-04,SH600688,
2008-01-04,SH600689,
2008-01-04,SH600690,708440000.0
2008-01-04,SH600691,
2008-01-04,SH600692,
2008-01-04,SH600693,
2008-01-04,SH600694,324116416.25
2008-01-04,SH600695,
2008-01-04,SH600696,
2008-01-04,SH600697,
2008-01-04,SH600698,
2008-01-04,SH600699,
2008-01-04,SH600701,
2008-01-04,SH600702,
2008-01-04,SH600703,
2008-01-04,SH600704,
2008-01-04,SH600705,
2008-01-04,SH600706,
2008-01-04,SH600707,
2008-01-04,SH600708,
2008-01-04,SH600710,
2008-01-04,SH600711,
2008-01-04,SH600712,
2008-01-04,SH600713,
2008-01-04,SH600714,
2008-01-04,SH600715,
2008-01-04,SH600716,
2008-01-04,SH600717,736060000.0
2008-01-04,SH600718,320945534.0
2008-01-04,SH600719,
2008-01-04,SH600720,
2008-01-04,SH600721,
2008-01-04,SH600722,
2008-01-04,SH600723,
2008-01-04,SH600724,
2008-01-04,SH600725,189738064.51612902
2008-01-04,SH600726,
2008-01-04,SH600727,
2008-01-04,SH600728,
2008-01-04,SH600729,112091038.0
2008-01-04,SH600730,
2008-01-04,SH600731,
2008-01-04,SH600732,
2008-01-04,SH600733,
2008-01-04,SH600734,
2008-01-04,SH600735,
2008-01-04,SH600736,
2008-01-04,SH600737,
2008-01-04,SH600738,
2008-01-04,SH600739,
2008-01-04,SH600740,
2008-01-04,SH600741,
2008-01-04,SH600742,
2008-01-04,SH600743,
2008-01-04,SH600744,
2008-01-04,SH600745,
2008-01-04,SH600746,
2008-01-04,SH600747,
2008-01-04,SH600748,
2008-01-04,SH600749,
2008-01-04,SH600750,116903436.0
2008-01-04,SH600751,
2008-01-04,SH600753,
2008-01-04,SH600754,238048882.33242503
2008-01-04,SH600755,
2008-01-04,SH600756,
2008-01-04,SH600757,
2008-01-04,SH600758,
2008-01-04,SH600759,
2008-01-04,SH600760,
2008-01-04,SH600761,337292182.0
2008-01-04,SH600763,
2008-01-04,SH600764,
2008-01-04,SH600765,
2008-01-04,SH600766,
2008-01-04,SH600767,
2008-01-04,SH600768,
2008-01-04,SH600769,
2008-01-04,SH600770,
2008-01-04,SH600771,
2008-01-04,SH600773,
2008-01-04,SH600774,
2008-01-04,SH600775,98117726.96
2008-01-04,SH600776,
2008-01-04,SH600777,
2008-01-04,SH600778,
2008-01-04,SH600779,
2008-01-04,SH600780,
2008-01-04,SH600781,
2008-01-04,SH600782,
2008-01-04,SH600783,
2008-01-04,SH600784,
2008-01-04,SH600785,92444577.5
2008-01-04,SH600786,
2008-01-04,SH600787,
2008-01-04,SH600789,
2008-01-04,SH600790,
2008-01-04,SH600791,
2008-01-04,SH600792,
2008-01-04,SH600793,
2008-01-04,SH600794,
2008-01-04,SH600795,1568879351.0
2008-01-04,SH600796,
2008-01-04,SH600797,
2008-01-04,SH600798,
2008-01-04,SH600800,
2008-01-04,SH600801,264515438.09523803
2008-01-04,SH600802,
2008-01-04,SH600803,
2008-01-04,SH600804,
2008-01-04,SH600805,
2008-01-04,SH600806,226743954.0
2008-01-04,SH600807,
2008-01-04,SH600808,2084695868.8966398
2008-01-04,SH600809,340530572.43852097
2008-01-04,SH600810,
2008-01-04,SH600811,
2008-01-04,SH600812,109542307.692308
2008-01-04,SH600814,
2008-01-04,SH600815,235378356.92307705
2008-01-04,SH600816,
2008-01-04,SH600817,
2008-01-04,SH600818,
2008-01-04,SH600819,
2008-01-04,SH600820,203993447.47826102
2008-01-04,SH600821,
2008-01-04,SH600822,
2008-01-04,SH600823,
2008-01-04,SH600824,
2008-01-04,SH600825,103713742.37037
2008-01-04,SH600826,
2008-01-04,SH600827,
2008-01-04,SH600828,
2008-01-04,SH600829,
2008-01-04,SH600830,
2008-01-04,SH600831,42713103.47323071
2008-01-04,SH600832,518073929.52347803
2008-01-04,SH600833,
2008-01-04,SH600834,
2008-01-04,SH600835,630300000.0
2008-01-04,SH600836,
2008-01-04,SH600837,5283320000.0
2008-01-04,SH600838,
2008-01-04,SH600839,
2008-01-04,SH600840,
2008-01-04,SH600841,
2008-01-04,SH600842,
2008-01-04,SH600843,
2008-01-04,SH600844,
2008-01-04,SH600845,
2008-01-04,SH600846,
2008-01-04,SH600847,
2008-01-04,SH600848,
2008-01-04,SH600850,
2008-01-04,SH600851,
2008-01-04,SH600853,
2008-01-04,SH600854,
2008-01-04,SH600855,
2008-01-04,SH600856,
2008-01-04,SH600857,
2008-01-04,SH600858,99926334.0
2008-01-04,SH600859,241841692.0
2008-01-04,SH600860,
2008-01-04,SH600861,
2008-01-04,SH600862,
2008-01-04,SH600863,
2008-01-04,SH600864,
2008-01-04,SH600865,
2008-01-04,SH600866,
2008-01-04,SH600867,
2008-01-04,SH600868,
2008-01-04,SH600869,
2008-01-04,SH600870,
2008-01-04,SH600871,
2008-01-04,SH600872,
2008-01-04,SH600873,
2008-01-04,SH600874,
2008-01-04,SH600875,1921754185.0
2008-01-04,SH600876,
2008-01-04,SH600877,
2008-01-04,SH600879,277215016.883056
2008-01-04,SH600880,133157172.0
2008-01-04,SH600881,
2008-01-04,SH600882,
2008-01-04,SH600883,
2008-01-04,SH600884,
2008-01-04,SH600885,
2008-01-04,SH600886,613124789.0
2008-01-04,SH600887,419405661.297297
2008-01-04,SH600888,168609664.0
2008-01-04,SH600889,
2008-01-04,SH600890,
2008-01-04,SH600891,
2008-01-04,SH600892,
2008-01-04,SH600893,
2008-01-04,SH600894,
2008-01-04,SH600895,
2008-01-04,SH600896,
2008-01-04,SH600897,
2008-01-04,SH600898,
2008-01-04,SH600900,5384520000.0
2008-01-04,SH600960,
2008-01-04,SH600961,
2008-01-04,SH600962,104750000.0
2008-01-04,SH600963,137523919.0
2008-01-04,SH600965,
2008-01-04,SH600966,181251477.44828
2008-01-04,SH600967,
2008-01-04,SH600969,
2008-01-04,SH600970,247880000.0
2008-01-04,SH600971,
2008-01-04,SH600973,
2008-01-04,SH600975,
2008-01-04,SH600976,
2008-01-04,SH600978,
2008-01-04,SH600979,
2008-01-04,SH600980,
2008-01-04,SH600981,
2008-01-04,SH600982,
2008-01-04,SH600983,
2008-01-04,SH600984,
2008-01-04,SH600985,
2008-01-04,SH600986,
2008-01-04,SH600987,
2008-01-04,SH600988,
2008-01-04,SH600990,
2008-01-04,SH600991,
2008-01-04,SH600992,
2008-01-04,SH600993,
2008-01-04,SH600995,
2008-01-04,SH600997,
2008-01-04,SH601001,519357859.241029
2008-01-04,SH601002,
2008-01-04,SH601003,
2008-01-04,SH601005,
2008-01-04,SH601006,6007390000.0
2008-01-04,SH601007,63204061.5384615
2008-01-04,SH601008,112980400.0
2008-01-04,SH601009,869090000.0
2008-01-04,SH601088,21574340000.0
2008-01-04,SH601099,
2008-01-04,SH601111,4100497283.0
2008-01-04,SH601166,7936270000.0
2008-01-04,SH601168,1815399613.2727296
2008-01-04,SH601169,3203000000.0
2008-01-04,SH601318,15751890840.0
2008-01-04,SH601328,20060490000.0
2008-01-04,SH601333,1567960000.0
2008-01-04,SH601390,3307940000.0
2008-01-04,SH601398,82313190000.0
2008-01-04,SH601588,
2008-01-04,SH601600,11693686471.3676
2008-01-04,SH601601,6825630000.0
2008-01-04,SH601607,
2008-01-04,SH601628,34800980000.0
2008-01-04,SH601666,1192907706.3333302
2008-01-04,SH601699,952569945.9459461
2008-01-04,SH601808,2209732090.3225803
2008-01-04,SH601857,155340694448.615
2008-01-04,SH601866,3243262802.27273
2008-01-04,SH601872,
2008-01-04,SH601918,431532174.814815
2008-01-04,SH601919,17711958835.0877
2008-01-04,SH601939,74574940000.0
2008-01-04,SH601988,58956760000.0
2008-01-04,SH601991,3499338753.0
2008-01-04,SH601998,7462050000.0
2008-01-04,SH601999,102401200.0
2008-01-04,SELF000000,
2008-01-07,SH000001,
2008-01-07,SZ399001,
2008-01-07,SH000300,
2008-01-07,SH000016,
2008-01-07,SH000905,
2008-01-07,SH000010,
2008-01-07,SH000009,
2008-01-07,SH000906,
2008-01-07,SH000852,
2008-01-07,SH000002,
2008-01-07,SH000003,
2008-01-07,SH000015,
2008-01-07,SZ399106,
2008-01-07,SZ399107,
2008-01-07,SZ399108,
2008-01-07,SZ399004,
2008-01-07,WICI005019,
2008-01-07,WICI005006,
2008-01-07,WICI005013,
2008-01-07,WICI005009,
2008-01-07,WICI005011,
2008-01-07,WICI005003,
2008-01-07,WICI005005,
2008-01-07,WICI005001,
2008-01-07,WICI005025,
2008-01-07,WICI005026,
2008-01-07,WICI005016,
2008-01-07,WICI005027,
2008-01-07,WICI005007,
2008-01-07,WICI005010,
2008-01-07,WICI005024,
2008-01-07,WICI005028,
2008-01-07,WICI005012,
2008-01-07,WICI005015,
2008-01-07,WICI005020,
2008-01-07,WICI005008,
2008-01-07,WICI005014,
2008-01-07,WICI005029,
2008-01-07,WICI005017,
2008-01-07,WICI005018,
2008-01-07,WICI005004,
2008-01-07,WICI005002,
2008-01-07,WICI005023,
2008-01-07,WICI005022,
2008-01-07,WICI005021,
2008-01-07,SH000901,
2008-01-07,SZ399975,
2008-01-07,SH000012,
2008-01-07,SZ399986,
2008-01-07,SH000819,
2008-01-07,WICI005201,
2008-01-07,WICI005202,
2008-01-07,WICI005203,
2008-01-07,WICI005204,
2008-01-07,WICI005205,
2008-01-07,WICI005206,
2008-01-07,WICI005207,
2008-01-07,WICI005208,
2008-01-07,WICI005209,
2008-01-07,WICI005210,
2008-01-07,WICI005211,
2008-01-07,WICI005212,
2008-01-07,WICI005213,
2008-01-07,WICI005214,
2008-01-07,WICI005215,
2008-01-07,WICI005216,
2008-01-07,WICI005217,
2008-01-07,WICI005218,
2008-01-07,WICI005219,
2008-01-07,WICI005220,
2008-01-07,WICI005221,
2008-01-07,WICI005222,
2008-01-07,WICI005223,
2008-01-07,WICI005224,
2008-01-07,WICI005225,
2008-01-07,WICI005226,
2008-01-07,WICI005227,
2008-01-07,WICI005228,
2008-01-07,WICI005229,
2008-01-07,WICI005230,
2008-01-07,WICI005231,
2008-01-07,WICI005232,
2008-01-07,WICI005233,
2008-01-07,WICI005234,
2008-01-07,WICI005235,
2008-01-07,WICI005236,
2008-01-07,WICI005237,
2008-01-07,WICI005238,
2008-01-07,WICI005240,
2008-01-07,WICI005241,
2008-01-07,WICI005242,
2008-01-07,WICI005243,
2008-01-07,WICI005244,
2008-01-07,WICI005245,
2008-01-07,WICI005246,
2008-01-07,WICI005247,
2008-01-07,WICI005248,
2008-01-07,WICI005249,
2008-01-07,WICI005250,
2008-01-07,WICI005251,
2008-01-07,WICI005252,
2008-01-07,WICI005253,
2008-01-07,WICI005254,
2008-01-07,WICI005255,
2008-01-07,WICI005256,
2008-01-07,WICI005257,
2008-01-07,WICI005258,
2008-01-07,WICI005259,
2008-01-07,WICI005260,
2008-01-07,WICI005261,
2008-01-07,WICI005262,
2008-01-07,WICI005263,
2008-01-07,WICI005264,
2008-01-07,WICI005265,
2008-01-07,WICI005266,
2008-01-07,WICI005267,
2008-01-07,WICI005268,
2008-01-07,WICI005269,
2008-01-07,WICI005270,
2008-01-07,WICI005271,
2008-01-07,WICI005272,
2008-01-07,WICI005273,
2008-01-07,WICI005274,
2008-01-07,WICI005275,
2008-01-07,WICI005276,
2008-01-07,WICI005277,
2008-01-07,WICI005278,
2008-01-07,WICI005279,
2008-01-07,WICI005280,
2008-01-07,WICI005281,
2008-01-07,WICI005282,
2008-01-07,WICI005283,
2008-01-07,WICI005284,
2008-01-07,WICI005285,
2008-01-07,WICI005286,
2008-01-07,WICI005287,
2008-01-07,WICI005288,
2008-01-07,WICI005289,
2008-01-07,WICI005291,
2008-01-07,WICI005292,
2008-01-07,WICI005293,
2008-01-07,WICI005294,
2008-01-07,WICI005295,
2008-01-07,WICI005296,
2008-01-07,WICI005297,
2008-01-07,WICI005298,
2008-01-07,WICI005299,
2008-01-07,WICI005300,
2008-01-07,WICI005301,
2008-01-07,WICI005302,
2008-01-07,WICI005303,
2008-01-07,WICI005304,
2008-01-07,WICI005305,
2008-01-07,WICI005306,
2008-01-07,WICI005307,
2008-01-07,WICI005308,
2008-01-07,WICI005309,
2008-01-07,WICI005310,
2008-01-07,WICI005316,
2008-01-07,WICI005317,
2008-01-07,WICI005318,
2008-01-07,WICI005319,
2008-01-07,WICI005320,
2008-01-07,WICI005321,
2008-01-07,WICI005322,
2008-01-07,WICI005323,
2008-01-07,WICI005324,
2008-01-07,WICI005325,
2008-01-07,WICI005326,
2008-01-07,WICI005327,
2008-01-07,WICI005328,
2008-01-07,WICI005329,
2008-01-07,WICI005330,
2008-01-07,WICI005331,
2008-01-07,WICI005332,
2008-01-07,WICI005333,
2008-01-07,WICI005334,
2008-01-07,WICI005335,
2008-01-07,WICI005336,
2008-01-07,WICI005337,
2008-01-07,WICI005338,
2008-01-07,WICI005339,
2008-01-07,WICI005340,
2008-01-07,WICI005341,
2008-01-07,WICI005342,
2008-01-07,WICI005343,
2008-01-07,WICI005344,
2008-01-07,WICI005345,
2008-01-07,WICI005346,
2008-01-07,WICI005347,
2008-01-07,WICI005348,
2008-01-07,WICI005349,
2008-01-07,WICI005350,
2008-01-07,WICI005351,
2008-01-07,WICI005352,
2008-01-07,WICI005353,
2008-01-07,WICI005354,
2008-01-07,WICI005355,
2008-01-07,WICI005356,
2008-01-07,WICI005357,
2008-01-07,WICI005358,
2008-01-07,WICI005359,
2008-01-07,WICI005360,
2008-01-07,WICI005361,
2008-01-07,WICI005362,
2008-01-07,WICI005363,
2008-01-07,WICI005364,
2008-01-07,WICI005366,
2008-01-07,WICI005367,
2008-01-07,WICI005368,
2008-01-07,WICI005369,
2008-01-07,WICI005370,
2008-01-07,WICI005371,
2008-01-07,WICI005372,
2008-01-07,WICI005373,
2008-01-07,WICI005374,
2008-01-07,WICI005375,
2008-01-07,WICI005376,
2008-01-07,WICI005377,
2008-01-07,WICI005378,
2008-01-07,WICI005379,
2008-01-07,WICI005380,
2008-01-07,WICI005381,
2008-01-07,WICI005382,
2008-01-07,WICI005383,
2008-01-07,WICI005384,
2008-01-07,WICI005385,
2008-01-07,WICI005386,
2008-01-07,WICI005387,
2008-01-07,WICI005388,
2008-01-07,WICI005389,
2008-01-07,WICI005390,
2008-01-07,WICI005391,
2008-01-07,WICI005392,
2008-01-07,WICI005393,
2008-01-07,WICI005394,
2008-01-07,WICI005395,
2008-01-07,SH000858,
2008-01-07,CSI000942,
2008-01-07,CSIH11025,
2008-01-07,SZ000001,2326390000.0
2008-01-07,SZ000002,4760800000.0
2008-01-07,SZ000004,
2008-01-07,SZ000005,
2008-01-07,SZ000006,
2008-01-07,SZ000007,
2008-01-07,SZ000008,
2008-01-07,SZ000009,
2008-01-07,SZ000010,
2008-01-07,SZ000011,
2008-01-07,SZ000012,539842092.0
2008-01-07,SZ000014,
2008-01-07,SZ000016,
2008-01-07,SZ000017,
2008-01-07,SZ000018,
2008-01-07,SZ000019,
2008-01-07,SZ000020,
2008-01-07,SZ000021,626455736.0
2008-01-07,SZ000022,
2008-01-07,SZ000023,
2008-01-07,SZ000024,941025929.285714
2008-01-07,SZ000025,
2008-01-07,SZ000026,
2008-01-07,SZ000027,1285500000.0
2008-01-07,SZ000028,132142047.75735
2008-01-07,SZ000029,
2008-01-07,SZ000030,
2008-01-07,SZ000031,
2008-01-07,SZ000032,
2008-01-07,SZ000033,
2008-01-07,SZ000034,
2008-01-07,SZ000035,
2008-01-07,SZ000036,
2008-01-07,SZ000037,
2008-01-07,SZ000038,
2008-01-07,SZ000039,2588209796.85714
2008-01-07,SZ000040,
2008-01-07,SZ000042,
2008-01-07,SZ000043,
2008-01-07,SZ000045,
2008-01-07,SZ000046,786253980.0
2008-01-07,SZ000048,
2008-01-07,SZ000049,
2008-01-07,SZ000050,96537981.7943879
2008-01-07,SZ000055,
2008-01-07,SZ000056,
2008-01-07,SZ000058,
2008-01-07,SZ000059,
2008-01-07,SZ000060,1328844202.4335
2008-01-07,SZ000061,205456010.55771405
2008-01-07,SZ000062,
2008-01-07,SZ000063,1247062498.0
2008-01-07,SZ000065,
2008-01-07,SZ000066,
2008-01-07,SZ000068,
2008-01-07,SZ000069,785560000.0
2008-01-07,SZ000070,
2008-01-07,SZ000078,
2008-01-07,SZ000088,653406291.0
2008-01-07,SZ000089,
2008-01-07,SZ000090,
2008-01-07,SZ000096,
2008-01-07,SZ000099,
2008-01-07,SZ000100,
2008-01-07,SZ000150,
2008-01-07,SZ000151,
2008-01-07,SZ000153,
2008-01-07,SZ000155,
2008-01-07,SZ000156,
2008-01-07,SZ000157,1143793526.0
2008-01-07,SZ000158,
2008-01-07,SZ000159,
2008-01-07,SZ000301,
2008-01-07,SZ000338,1950660000.0
2008-01-07,SZ000400,164077723.0
2008-01-07,SZ000401,423952363.095238
2008-01-07,SZ000402,735850000.0
2008-01-07,SZ000403,
2008-01-07,SZ000404,
2008-01-07,SZ000407,
2008-01-07,SZ000408,
2008-01-07,SZ000409,
2008-01-07,SZ000410,182953168.823529
2008-01-07,SZ000411,
2008-01-07,SZ000413,
2008-01-07,SZ000415,
2008-01-07,SZ000416,
2008-01-07,SZ000417,
2008-01-07,SZ000418,
2008-01-07,SZ000419,
2008-01-07,SZ000420,
2008-01-07,SZ000421,
2008-01-07,SZ000422,
2008-01-07,SZ000423,208948990.727273
2008-01-07,SZ000425,
2008-01-07,SZ000426,
2008-01-07,SZ000428,
2008-01-07,SZ000429,
2008-01-07,SZ000430,
2008-01-07,SZ000488,923284677.1218432
2008-01-07,SZ000498,
2008-01-07,SZ000501,
2008-01-07,SZ000502,
2008-01-07,SZ000503,
2008-01-07,SZ000504,
2008-01-07,SZ000505,
2008-01-07,SZ000506,
2008-01-07,SZ000507,
2008-01-07,SZ000509,
2008-01-07,SZ000510,
2008-01-07,SZ000511,
2008-01-07,SZ000513,
2008-01-07,SZ000514,
2008-01-07,SZ000515,
2008-01-07,SZ000516,
2008-01-07,SZ000517,
2008-01-07,SZ000518,
2008-01-07,SZ000519,
2008-01-07,SZ000520,
2008-01-07,SZ000521,
2008-01-07,SZ000522,149341280.88888898
2008-01-07,SZ000523,
2008-01-07,SZ000524,
2008-01-07,SZ000525,
2008-01-07,SZ000526,
2008-01-07,SZ000527,1227373377.3913
2008-01-07,SZ000528,586458027.7714291
2008-01-07,SZ000529,
2008-01-07,SZ000530,
2008-01-07,SZ000531,
2008-01-07,SZ000532,
2008-01-07,SZ000533,
2008-01-07,SZ000534,
2008-01-07,SZ000536,
2008-01-07,SZ000537,
2008-01-07,SZ000538,303709783.891892
2008-01-07,SZ000539,806636501.0
2008-01-07,SZ000540,
2008-01-07,SZ000541,
2008-01-07,SZ000543,
2008-01-07,SZ000544,
2008-01-07,SZ000545,
2008-01-07,SZ000546,
2008-01-07,SZ000547,
2008-01-07,SZ000548,
2008-01-07,SZ000550,714800000.0
2008-01-07,SZ000551,
2008-01-07,SZ000552,
2008-01-07,SZ000553,
2008-01-07,SZ000554,
2008-01-07,SZ000555,
2008-01-07,SZ000557,
2008-01-07,SZ000558,
2008-01-07,SZ000559,307447906.0
2008-01-07,SZ000560,
2008-01-07,SZ000561,
2008-01-07,SZ000562,2461851067.0
2008-01-07,SZ000563,
2008-01-07,SZ000564,
2008-01-07,SZ000565,32689558.0
2008-01-07,SZ000566,
2008-01-07,SZ000567,
2008-01-07,SZ000568,801050000.0
2008-01-07,SZ000569,
2008-01-07,SZ000570,
2008-01-07,SZ000571,
2008-01-07,SZ000572,
2008-01-07,SZ000573,
2008-01-07,SZ000576,
2008-01-07,SZ000578,
2008-01-07,SZ000581,181397958.787879
2008-01-07,SZ000582,
2008-01-07,SZ000584,
2008-01-07,SZ000585,
2008-01-07,SZ000586,
2008-01-07,SZ000587,
2008-01-07,SZ000589,
2008-01-07,SZ000590,
2008-01-07,SZ000591,
2008-01-07,SZ000592,
2008-01-07,SZ000593,
2008-01-07,SZ000594,
2008-01-07,SZ000595,
2008-01-07,SZ000596,
2008-01-07,SZ000597,
2008-01-07,SZ000598,
2008-01-07,SZ000599,
2008-01-07,SZ000600,
2008-01-07,SZ000601,
2008-01-07,SZ000602,
2008-01-07,SZ000603,
2008-01-07,SZ000605,
2008-01-07,SZ000606,
2008-01-07,SZ000607,
2008-01-07,SZ000608,
2008-01-07,SZ000609,
2008-01-07,SZ000610,
2008-01-07,SZ000611,
2008-01-07,SZ000612,778322940.0
2008-01-07,SZ000613,
2008-01-07,SZ000615,
